nodeId;path;principalId;permission
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteConsumer;cmis:read
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteContributor;cmis:read
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteManager;cmis:all
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteManager;cmis:read
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteManager;cmis:write
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteCollaborator;cmis:read
a16a7142-0fa1-4fca-9d0a-197791d71ad0;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO PENALE;GROUP_site_archivio-legale_SiteCollaborator;cmis:write
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteConsumer;cmis:read
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteContributor;cmis:read
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteManager;cmis:all
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteManager;cmis:read
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteManager;cmis:write
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteCollaborator;cmis:read
3ed0f0e2-add3-48db-9d8a-37cb13c02ca7;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO CIVILE;GROUP_site_archivio-legale_SiteCollaborator;cmis:write
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteConsumer;cmis:read
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteContributor;cmis:read
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteManager;cmis:all
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteManager;cmis:read
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteManager;cmis:write
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteCollaborator;cmis:read
483ce5ce-2350-4597-b0e3-cfcb25bb46ef;/Sites/archivio-legale/documentLibrary/CONTEZIOSI/CONTENZIOSO AMMINISTRATIVO;GROUP_site_archivio-legale_SiteCollaborator;cmis:write
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteConsumer;cmis:read
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteContributor;cmis:read
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteManager;cmis:all
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteManager;cmis:read
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteManager;cmis:write
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteCollaborator;cmis:read
af51f58e-626b-4e37-9dcd-10ea581b1c11;/Sites/archivio-legale/documentLibrary/CONSULENZE;GROUP_site_archivio-legale_SiteCollaborator;cmis:write
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_EVERYONE;cmis:read
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteManager;cmis:all
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteManager;cmis:read
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteManager;cmis:write
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
699a6478-cd83-422b-80f7-89c624fcc7c6;/Sites/archivio-commerciale;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_EVERYONE;cmis:read
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteManager;cmis:all
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteManager;cmis:read
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteManager;cmis:write
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
c1d0de52-adb6-49d4-a664-f5263af56bad;/Sites/archivio-commerciale/documentLibrary;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_EVERYONE;cmis:read
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteManager;cmis:all
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteManager;cmis:read
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteManager;cmis:write
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
246ab402-5314-42b3-b8cb-bd32cb88b02e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_EVERYONE;cmis:read
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
543bbff2-8dc7-4573-a14a-f77b849f77a1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_EVERYONE;cmis:read
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteManager;cmis:all
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteManager;cmis:read
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteManager;cmis:write
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
a1fb0863-a8df-4ce0-bcab-b65d7ff495bc;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_EVERYONE;cmis:read
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
0462e80c-b50d-410e-bac4-32a117bdc676;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614464_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_EVERYONE;cmis:read
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
d32f5f75-6f9a-49e4-a679-86f34f8b3638;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614129_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_EVERYONE;cmis:read
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
5f8de3c3-2b66-47fa-a7bc-4e32687c29d1;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614032_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_EVERYONE;cmis:read
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
39f62e46-495f-4791-b7e2-fc9e19944bba;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614985_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_EVERYONE;cmis:read
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
b9b023c9-9c66-4493-b0fc-d7cb6d13499d;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614960_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_EVERYONE;cmis:read
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
414144ff-7957-4fab-b9b9-6f6cf1c58a91;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614481_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_EVERYONE;cmis:read
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteContributor;cmis:read
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:read
9b4d22f5-d5d9-453f-a2ea-78840921016b;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614617_2023;GROUP_site_archivio-commerciale_SiteCollaborator;cmis:write
427f4910-9a38-405a-839d-eb716f17956e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614241_2023;GROUP_EVERYONE;cmis:read
427f4910-9a38-405a-839d-eb716f17956e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614241_2023;GROUP_site_archivio-commerciale_SiteConsumer;cmis:read
427f4910-9a38-405a-839d-eb716f17956e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614241_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:all
427f4910-9a38-405a-839d-eb716f17956e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614241_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:read
427f4910-9a38-405a-839d-eb716f17956e;/Sites/archivio-commerciale/documentLibrary/MIGRAZIONE/2023/5614001-5615000/5614241_2023;GROUP_site_archivio-commerciale_SiteManager;cmis:write
