nodeId;path;principalId;permission
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteContributor;cmis:read
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteCollaborator;cmis:read
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteCollaborator;cmis:write
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteManager;cmis:all
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteManager;cmis:read
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteManager;cmis:write
610771be-4d82-479a-a2d7-796adf498084;/Siti/swsdp/documentLibrary/Agency Files/Mock-Ups;GROUP_site_swsdp_SiteConsumer;cmis:read
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_EVERYONE;cmis:read
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteContributor;cmis:read
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteCollaborator;cmis:read
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteCollaborator;cmis:write
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteManager;cmis:all
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteManager;cmis:read
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteManager;cmis:write
880a0f47-31b1-4101-b20b-4d325e54e8b1;/Siti/swsdp/documentLibrary/Agency Files/Images;GROUP_site_swsdp_SiteConsumer;cmis:read
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_EVERYONE;cmis:read
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteContributor;cmis:read
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteCollaborator;cmis:read
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteCollaborator;cmis:write
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteManager;cmis:all
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteManager;cmis:read
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteManager;cmis:write
64f69e69-f61e-42a3-8697-95eea1f2bda2;/Siti/swsdp/dataLists;GROUP_site_swsdp_SiteConsumer;cmis:read
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_EVERYONE;cmis:read
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteContributor;cmis:read
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteCollaborator;cmis:read
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteCollaborator;cmis:write
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteManager;cmis:all
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteManager;cmis:read
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteManager;cmis:write
a534356f-8dd6-4d9a-8ffb-dc1adb140c01;/Siti/swsdp/dataLists/71824d77-9cd8-44c3-b3e4-dbca7e17dc49;GROUP_site_swsdp_SiteConsumer;cmis:read
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_EVERYONE;cmis:read
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteContributor;cmis:read
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteCollaborator;cmis:read
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteCollaborator;cmis:write
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteManager;cmis:all
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteManager;cmis:read
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteManager;cmis:write
fc50d8a0-1bac-430e-b13d-3ac271c6578e;/Siti/swsdp/dataLists/aea88103-517e-4aa0-a3be-de258d0e6465;GROUP_site_swsdp_SiteConsumer;cmis:read
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_EVERYONE;cmis:read
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
424b211b-55f6-410d-8993-f9c68d3918bc;/Siti/Processi-e-Procedure;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_EVERYONE;cmis:read
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
b8299d19-0c75-4363-abe8-d7784ae27c89;/Siti/Processi-e-Procedure/documentLibrary;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_EVERYONE;cmis:read
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
993576b7-b778-4fcb-ae03-e92539c25839;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_EVERYONE;cmis:read
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
927f16f9-39ac-45da-a08f-5d0f8834d18c;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_EVERYONE;cmis:read
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
64a5f054-04d1-4eee-b0e0-442b3e2f514f;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/altro;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_EVERYONE;cmis:read
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
ce1fb6cc-a6c0-4b72-9574-04d51be34610;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/1/11;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_EVERYONE;cmis:read
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
beb8b133-35db-44f1-bc60-a3559257f89b;/Siti/Processi-e-Procedure/documentLibrary/Procedure Aziendali/2024-01-18;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_EVERYONE;cmis:read
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
d24b0f15-856a-4d34-8045-c80db4f3193c;/Siti/Processi-e-Procedure/documentLibrary/old;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_EVERYONE;cmis:read
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
460137ed-6918-4fdf-8233-3d65e13f5a7a;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_EVERYONE;cmis:read
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
297ea3c3-ab16-4fba-8001-68cbfd5a9686;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/firma1;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_EVERYONE;cmis:read
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteManager;cmis:all
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteManager;cmis:read
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteManager;cmis:write
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:read
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteCollaborator;cmis:write
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteConsumer;cmis:read
a43d92fc-e6a1-4185-a544-90b192377fa4;/Siti/Processi-e-Procedure/documentLibrary/Prova_regola/gestione_gare;GROUP_site_Processi-e-Procedure_SiteContributor;cmis:read
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteConsumer;cmis:read
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_EVERYONE;cmis:read
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteCollaborator;cmis:read
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteCollaborator;cmis:write
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteContributor;cmis:read
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteManager;cmis:all
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteManager;cmis:read
b4bc309b-22c8-4c85-845a-3aaef5b8f4e6;/Siti/test;GROUP_site_test_SiteManager;cmis:write
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteConsumer;cmis:read
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_EVERYONE;cmis:read
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteCollaborator;cmis:read
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteCollaborator;cmis:write
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_Dipendenti_Consip;cmis:read
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteContributor;cmis:read
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteManager;cmis:all
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteManager;cmis:read
398ab336-5908-43f3-87e4-6874b117ec7f;/Siti/test/documentLibrary;GROUP_site_test_SiteManager;cmis:write
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteConsumer;cmis:read
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_EVERYONE;cmis:read
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteCollaborator;cmis:read
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteCollaborator;cmis:write
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_Dipendenti_Consip;cmis:read
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteContributor;cmis:read
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteManager;cmis:all
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteManager;cmis:read
f3e41c2e-4883-44c0-a7bf-2ffd8b7027c1;/Siti/test/documentLibrary/cartella24nov2023;GROUP_site_test_SiteManager;cmis:write
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteConsumer;cmis:read
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_EVERYONE;cmis:read
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteCollaborator;cmis:read
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteCollaborator;cmis:write
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_Dipendenti_Consip;cmis:read
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteContributor;cmis:read
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteManager;cmis:all
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteManager;cmis:read
85deafdf-18ba-4b2b-b819-5652f3babb31;/Siti/test/documentLibrary/WETEST;GROUP_site_test_SiteManager;cmis:write
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteConsumer;cmis:read
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_EVERYONE;cmis:read
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteCollaborator;cmis:read
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteCollaborator;cmis:write
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_Dipendenti_Consip;cmis:read
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteContributor;cmis:read
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteManager;cmis:all
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteManager;cmis:read
f8f1ef2d-7923-423b-a7c5-e215779d6951;/Siti/test/documentLibrary/WETEST/2;GROUP_site_test_SiteManager;cmis:write
c8c45e43-de58-4832-ac2b-1c5b96af03ef;/Siti/test/documentLibrary/WETEST/3;GROUP_site_test_SiteConsumer;cmis:read
